desc_epigrafe,id_local,id_epigrafe,id_distrito_local,desc_distrito_local,total_local_act,total_locales,target,total_ab_dist_17_19,part_ab_dist_17_19,desc_tipo_agrup,lat,lon,id_act_normdesc_act_norm,rotulo,points_in_radius,Población,Hombre,Mujeres,Densidad (Habitantes / Ha.),Edad promedio,Total Hogares,Españoles,Extranjeros,Mixtos,España fuera barrio dia laboral,Extranjero fuera barrio dia laboral,Total fuera barrio dia laboral,España fuera barrio fin semana,Extranjero fuera barrio fin semana,Total fuera barrio fin semana,Total barrio dia laboral,Total barrio fin semana,Total trabajo dia laboral,Total trabajo fin semana,total_TF_week,ratio_t_total,ratio_fb_total,ratio_b_total,dist_type
COMERCIO AL POR MENOR DE JUEGOS Y JUGUETES,270372762,476501,6,TETUAN              ,564,7351,0,1909,164,SIN AGRUPACION,40.45162559900691,-3.703088278971339,,ZHOU MOVILES,2,126616,55812,70804,293.85131789663325,44.126743574968835,66428,52604,5486,8338,902378,58431,960809,350653,24560,375213,702135,272007,258756,74733,2643653,0.1261470397211737,0.5053696532790045,0.36848330699982185,3
REPARACION DE OTROS EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO N.C.O.P.,270373044,952005,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.41296670778487,-3.7135764013948016,,SAT SERVICIO TECNICO OFICIAL,10,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,270373145,472302,7,CHAMBERI            ,487,7476,0,1713,142,SIN AGRUPACION,40.43143727118439,-3.714702978563015,,CARREFOUR XPRESS,14,113794,48644,65150,298.0177108660312,46.344687625494934,62013,52438,3985,5590,1259219,86168,1345387,527514,39454,566968,601482,231027,317615,90215,3152694,0.12935920834689316,0.6065780567349701,0.2640627349181367,3
"COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",270373329,472206,17,VILLAVERDE          ,359,5187,0,1055,96,Galeria de Alimentacion,40.356211814773616,-3.696891857204808,,AVES HUEVOS CAZA,8,109865,51143,58722,73.74977753301111,42.076976552057594,53333,42193,4233,6907,576784,23692,600476,217438,6333,223771,647093,253595,136472,39626,1901033,0.09263279490676911,0.43357848075230676,0.4737887243409241,3
COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,270373451,472302,8,FUENCARRAL-EL PARDO ,436,6319,0,1169,140,Centro Comercial,40.486079131448,-3.7069989706010773,,MERCADONA,1,182875,83651,99224,10.344041595151552,42.86763121847265,90495,80186,3361,6948,1156001,60535,1216536,405805,19866,425671,1019418,394649,376816,104233,3537323,0.13599238746362716,0.46425135618093116,0.39975625635544165,3
COMERCIO AL POR MENOR DE ARTICULOS DEPORTIVOS,270373498,476403,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.40698798357685,-3.7012449238965037,,VAZQUEZ LOPEZ VALERIANA,2,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
COMERCIO AL POR MENOR DE CHARCUTERIA,270373831,472202,7,CHAMBERI            ,487,7476,0,1713,142,SIN AGRUPACION,40.44668880244171,-3.704546349231166,,PARAISO DE JAMON III,23,113794,48644,65150,298.0177108660312,46.344687625494934,62013,52438,3985,5590,1259219,86168,1345387,527514,39454,566968,601482,231027,317615,90215,3152694,0.12935920834689316,0.6065780567349701,0.2640627349181367,3
COMERCIO AL POR MENOR DE CHARCUTERIA,270373982,472202,4,SALAMANCA           ,521,8511,0,2058,126,Pasaje comercial,40.43725901050327,-3.6644663950309697,,CHARCUTERIA JOSE MARIA QUESOS Y PATES,4,117988,50420,67568,271.0257037844236,46.24156334674396,62951,51490,5405,6056,1299023,122121,1421144,517838,55491,573329,625927,241789,377950,111528,3351667,0.14604016449128152,0.5950689612064683,0.2588908743022502,3
COMERCIO AL POR MENOR DE CARNICERIA,270374276,472201,14,MORATALAZ           ,212,2268,0,524,59,SIN AGRUPACION,40.40985551029614,-3.6466008705509503,,CARNICERIA LUIS BLANCO,10,74594,33123,41471,155.01622021330203,47.54505913813625,37547,33714,1249,2584,306586,4929,311515,122010,2035,124045,421009,163112,80461,24059,1124201,0.0929726979428056,0.3874396126671298,0.5195876893900646,2
"COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-BARRA DEGUSTACION",270374350,472403,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40305185645062,-3.707025652207212,,"PASTELERIAS, PANADERIAS Y CAFETERIAS LOS REYUNOS""""",5,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,270374715,472402,13,PUENTE DE VALLECAS  ,487,6800,0,1128,109,SIN AGRUPACION,40.39132466672274,-3.64158108731016,,LA MASERA DE PAPALANQUINDA,2,178943,82693,96250,156.8415934638574,43.22809132342241,88465,71758,6464,10243,630155,17462,647617,246339,6328,252667,1003807,391356,176424,50155,2522026,0.08984007302065879,0.35696856416230444,0.5531913628170367,2
"COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",270374758,472206,17,VILLAVERDE          ,359,5187,1,1055,96,Galeria de Alimentacion,40.35382741946912,-3.6918860628428822,,HUEVERIA POLLERIA / PTO 9 Y 10,3,109865,51143,58722,73.74977753301111,42.076976552057594,53333,42193,4233,6907,576784,23692,600476,217438,6333,223771,647093,253595,136472,39626,1901033,0.09263279490676911,0.43357848075230676,0.4737887243409241,3
CENTROS DE CUIDADO INFANTIL,270375208,851003,3,RETIRO              ,287,4050,0,865,76,SIN AGRUPACION,40.40428946070048,-3.671660899297967,,EMOCIONARIUN,0,95784,42275,53509,218.3944168211749,47.04163630119255,48673,43211,1881,3581,1085546,115080,1200626,423688,52559,476247,512972,197762,222149,64114,2673870,0.10705943071278709,0.6271333310893947,0.26580723819781815,1
ACTIVIDADES DE LOS GIMNASIOS,270375400,931008,4,SALAMANCA           ,521,8511,0,2058,126,SIN AGRUPACION,40.43656274341599,-3.68195642002829,,BASIC FIT,10,117988,50420,67568,271.0257037844236,46.24156334674396,62951,51490,5405,6056,1299023,122121,1421144,517838,55491,573329,625927,241789,377950,111528,3351667,0.14604016449128152,0.5950689612064683,0.2588908743022502,3
ACTIVIDADES DE LOS GIMNASIOS,270375742,931008,5,CHAMARTIN           ,344,6351,0,1180,55,SIN AGRUPACION,40.44520379803533,-3.6678109946828865,,BODY FACTORY,3,114571,49918,64653,158.97257867142181,45.38897953587261,58240,49825,3021,5394,1482648,112338,1594986,530814,41799,572613,629355,242013,389699,106530,3535196,0.14036817194859919,0.6131481818829847,0.24648364616841612,1
"COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-BARRA DEGUSTACION",270375784,472403,3,RETIRO              ,287,4050,0,865,76,SIN AGRUPACION,40.40449764549771,-3.677684899719672,,PASTELERIA LA CHIMENEA,1,95784,42275,53509,218.3944168211749,47.04163630119255,48673,43211,1881,3581,1085546,115080,1200626,423688,52559,476247,512972,197762,222149,64114,2673870,0.10705943071278709,0.6271333310893947,0.26580723819781815,1
COMERCIO AL POR MENOR DE CARNICERIA,270375948,472201,16,HORTALEZA           ,310,4554,0,708,70,SIN AGRUPACION,40.47389963191548,-3.643569202155005,,ALIMENTACION LOS MARES,4,139147,64183,74964,68.66106331024388,42.279377161159836,70099,60925,3357,5817,890662,54757,945419,323033,20900,343933,765169,293485,317144,85897,2751047,0.14650458534514313,0.4686768346742168,0.3848185799806401,3
COMERCIO AL POR MENOR DE ARTICULOS DEPORTIVOS,270375962,476403,20,SAN BLAS-CANILLEJAS ,298,4839,0,1117,76,SIN AGRUPACION,40.4276718178023,-3.610732818916423,,CALDERON,0,118586,54634,63952,70.95066297392832,42.49978508489157,59896,51347,3133,5416,824344,53443,877787,344827,20283,365110,677009,263220,238131,66310,2487567,0.12238504530732237,0.49964362768922405,0.3779713270034536,3
CLINICA VETERINARIA SIN TRATAMIENTO HIGIENICO,270376412,750003,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.42868195305562,-3.7026961459737566,,CLINICA VETERINARIA MALASAÑA,1,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,270376710,472407,12,USERA               ,297,4315,0,885,50,SIN AGRUPACION,40.38563385896994,-3.700175260680296,,HIPER USERA IFA,10,103934,47577,56357,179.35983649120402,42.261901348376554,49780,38566,4729,6485,479972,11200,491172,187803,3564,191367,575863,225391,112705,33023,1629521,0.08942996131992162,0.4188586707382108,0.4917113679418676,2
COMERCIO AL POR MENOR DE ARTICULOS DEPORTIVOS,270377341,476403,7,CHAMBERI            ,487,7476,0,1713,142,SIN AGRUPACION,40.43202632835269,-3.7126814002718924,,FUERA DE PISTA,9,113794,48644,65150,298.0177108660312,46.344687625494934,62013,52438,3985,5590,1259219,86168,1345387,527514,39454,566968,601482,231027,317615,90215,3152694,0.12935920834689316,0.6065780567349701,0.2640627349181367,3
"COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",270377546,472206,12,USERA               ,297,4315,0,885,50,Galeria de Alimentacion,40.382090287903786,-3.703637501552569,,AVES ANDRES,3,103934,47577,56357,179.35983649120402,42.261901348376554,49780,38566,4729,6485,479972,11200,491172,187803,3564,191367,575863,225391,112705,33023,1629521,0.08942996131992162,0.4188586707382108,0.4917113679418676,2
ACTIVIDADES DE LOS GIMNASIOS,270377906,931008,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40257493980965,-3.7039802654869067,,BODHIDHARMA,14,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
CENTROS DE JUEGOS O CELEBRACIONES INFANTILES SIN COCINA,270377937,932002,13,PUENTE DE VALLECAS  ,487,6800,1,1128,109,SIN AGRUPACION,40.39390791840203,-3.659645251037725,,MICKEY MOUSSE,1,178943,82693,96250,156.8415934638574,43.22809132342241,88465,71758,6464,10243,630155,17462,647617,246339,6328,252667,1003807,391356,176424,50155,2522026,0.08984007302065879,0.35696856416230444,0.5531913628170367,2
COMERCIO AL POR MENOR DE CHARCUTERIA,270378476,472202,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.401166020470306,-3.6941140809075588,,FIAMBRE EMBUTIDOS,8,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
"COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-BARRA DEGUSTACION",270378533,472403,6,TETUAN              ,564,7351,0,1909,164,SIN AGRUPACION,40.455965026141946,-3.7020838627556416,,PASTELERIA AL-HOMSI,5,126616,55812,70804,293.85131789663325,44.126743574968835,66428,52604,5486,8338,902378,58431,960809,350653,24560,375213,702135,272007,258756,74733,2643653,0.1261470397211737,0.5053696532790045,0.36848330699982185,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,270378625,472402,3,RETIRO              ,287,4050,0,865,76,SIN AGRUPACION,40.413144438132065,-3.6902062235467845,,BOSCO BISTRO,6,95784,42275,53509,218.3944168211749,47.04163630119255,48673,43211,1881,3581,1085546,115080,1200626,423688,52559,476247,512972,197762,222149,64114,2673870,0.10705943071278709,0.6271333310893947,0.26580723819781815,1
COMERCIO AL POR MENOR DE COMPLEMENTOS Y ALIMENTOS PARA ANIMALES DE COMPAÑIA,270378648,477602,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39441950717352,-3.695399851148989,,KOKAS PAJARERIA,3,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE CHARCUTERIA,270378710,472202,7,CHAMBERI            ,487,7476,0,1713,142,Galeria de Alimentacion,40.43445765568219,-3.7113983752511173,,SR,8,113794,48644,65150,298.0177108660312,46.344687625494934,62013,52438,3985,5590,1259219,86168,1345387,527514,39454,566968,601482,231027,317615,90215,3152694,0.12935920834689316,0.6065780567349701,0.2640627349181367,3
"COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-BARRA DEGUSTACION",270378718,472403,9,MONCLOA-ARAVACA     ,247,4381,0,746,59,SIN AGRUPACION,40.42261008278395,-3.723144038071905,,HORNO SAN ANTONIO PASTELERIA CAFETERIA,2,90577,40433,50144,25.66518061079354,44.57311824355499,45650,39013,2296,4341,1376791,74669,1451460,519152,27977,547129,533730,205283,349641,94278,3181521,0.1395304321423621,0.6281866440611268,0.23228292379651116,1
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,270378750,472407,14,MORATALAZ           ,212,2268,0,524,59,SIN AGRUPACION,40.40488638873239,-3.6442906146396226,,CROISSANTERIE LA CAÑADA POLLOS ASADOS,6,74594,33123,41471,155.01622021330203,47.54505913813625,37547,33714,1249,2584,306586,4929,311515,122010,2035,124045,421009,163112,80461,24059,1124201,0.0929726979428056,0.3874396126671298,0.5195876893900646,2
COMERCIO AL POR MENOR DE CARNICERIA,270378804,472201,11,CARABANCHEL         ,578,8645,0,1601,129,Mercado Municipal,40.38635219751028,-3.738248974809345,,CARNICERIA DEL RIO,13,192933,87414,105519,180.12123417536486,43.44155074296578,95680,76412,7403,11865,734290,17628,751918,299696,7605,307301,1093869,427359,185512,55260,2821219,0.0853432505594213,0.3754472800587264,0.5392094693818523,2
COMERCIO AL POR MENOR DE CARNICERIA,270378805,472201,11,CARABANCHEL         ,578,8645,0,1601,129,Mercado Municipal,40.39180421415766,-3.725194600432863,,CARNICERIA RODRIGUEZ                              ,13,192933,87414,105519,180.12123417536486,43.44155074296578,95680,76412,7403,11865,734290,17628,751918,299696,7605,307301,1093869,427359,185512,55260,2821219,0.0853432505594213,0.3754472800587264,0.5392094693818523,2
ACTIVIDADES DE LOS GIMNASIOS,270378822,931008,18,VILLA DE VALLECAS   ,436,3969,0,810,116,SIN AGRUPACION,40.381939953681446,-3.6066414721279294,,SOUL & FITNESS,3,80303,38094,42209,21.45753346296379,38.82560940273067,42237,36420,2346,3471,513543,23743,537286,207706,7384,215090,435453,170398,116901,35835,1510963,0.10108520195398564,0.4979446882551062,0.4009701097909082,3
CENTROS DE CUIDADO INFANTIL,270378941,851003,5,CHAMARTIN           ,344,6351,0,1180,55,SIN AGRUPACION,40.46210770559414,-3.6766002016374713,,SIN ROTULO                     ,1,114571,49918,64653,158.97257867142181,45.38897953587261,58240,49825,3021,5394,1482648,112338,1594986,530814,41799,572613,629355,242013,389699,106530,3535196,0.14036817194859919,0.6131481818829847,0.24648364616841612,1
COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,270378950,472302,11,CARABANCHEL         ,578,8645,0,1601,129,Galeria de Alimentacion,40.385698848394526,-3.74461564733198,,PESCADERIA OSCAR,13,192933,87414,105519,180.12123417536486,43.44155074296578,95680,76412,7403,11865,734290,17628,751918,299696,7605,307301,1093869,427359,185512,55260,2821219,0.0853432505594213,0.3754472800587264,0.5392094693818523,2
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,270379037,472407,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40363268332863,-3.713666496635156,,MONTEPINOS,1,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
REPARACION DE OTROS EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO N.C.O.P.,270379147,952005,4,SALAMANCA           ,521,8511,0,2058,126,SIN AGRUPACION,40.42544572048781,-3.6648923989350006,,DE PABLO ELECTROHIDRAULICA,6,117988,50420,67568,271.0257037844236,46.24156334674396,62951,51490,5405,6056,1299023,122121,1421144,517838,55491,573329,625927,241789,377950,111528,3351667,0.14604016449128152,0.5950689612064683,0.2588908743022502,3
REPARACION DE OTROS EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO N.C.O.P.,270379511,952005,11,CARABANCHEL         ,578,8645,0,1601,129,SIN AGRUPACION,40.385468334269575,-3.7412318223420176,,P MARTIN,6,192933,87414,105519,180.12123417536486,43.44155074296578,95680,76412,7403,11865,734290,17628,751918,299696,7605,307301,1093869,427359,185512,55260,2821219,0.0853432505594213,0.3754472800587264,0.5392094693818523,2
COMERCIO AL POR MENOR DE CARNICERIA-CHARCUTERIA,270379807,472203,10,LATINA              ,639,6847,0,1232,143,Centro Comercial,40.38893942758611,-3.76164087002517,,HERMANOS ROMERO C.B.,6,188698,85496,103202,93.66110778143705,46.48604684363866,95217,80124,5921,9172,704219,16950,721169,286178,7104,293282,1006510,390573,168520,50249,2630303,0.08317254704115838,0.3856783800193362,0.5311490729395054,2
ACTIVIDADES DE LOS GIMNASIOS,270379942,931008,6,TETUAN              ,564,7351,0,1909,164,SIN AGRUPACION,40.44904461662516,-3.700832696891704,,"SALGADO SPORT GYM,S.L.",14,126616,55812,70804,293.85131789663325,44.126743574968835,66428,52604,5486,8338,902378,58431,960809,350653,24560,375213,702135,272007,258756,74733,2643653,0.1261470397211737,0.5053696532790045,0.36848330699982185,3
CENTROS DE TATUAJE Y/O ANILLADO,270380104,960901,19,VICALVARO           ,120,1657,0,498,43,SIN AGRUPACION,40.405855259279086,-3.6049261130507233,,TATUAJES,5,51522,24422,27100,20.45156347471647,40.752017303053314,26232,22752,1468,2012,597268,12603,609871,230973,3973,234946,355263,139443,133454,39459,1512436,0.11432748228685378,0.5585803300106583,0.3270921877024879,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,270380113,472402,15,CIUDAD LINEAL       ,560,7866,0,1573,137,SIN AGRUPACION,40.438602519603634,-3.645142839747324,,OHANA,3,170119,74888,95231,189.2841722667537,45.78314144356489,86658,72561,4778,9319,865594,33932,899526,326400,13194,339594,942029,364977,257604,71543,2875273,0.11447504289157934,0.4309573386596681,0.45456761844875254,3
COMERCIO AL POR MENOR DE CHARCUTERIA,270380136,472202,17,VILLAVERDE          ,359,5187,1,1055,96,SIN AGRUPACION,40.34333569953688,-3.707615231801358,,"CARNICERIA CASTILLO DE TOLEDO""""",20,109865,51143,58722,73.74977753301111,42.076976552057594,53333,42193,4233,6907,576784,23692,600476,217438,6333,223771,647093,253595,136472,39626,1901033,0.09263279490676911,0.43357848075230676,0.4737887243409241,3
CENTROS DE BRONCEADO,270380684,960205,20,SAN BLAS-CANILLEJAS ,298,4839,0,1117,76,SIN AGRUPACION,40.42902983152622,-3.6263774951459893,,CENTRO ESTETICA,0,118586,54634,63952,70.95066297392832,42.49978508489157,59896,51347,3133,5416,824344,53443,877787,344827,20283,365110,677009,263220,238131,66310,2487567,0.12238504530732237,0.49964362768922405,0.3779713270034536,3
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,270380694,472407,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.41644633135678,-3.71028925554722,,LA DESPENSA DE CARMEN,16,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
CENTROS DE BRONCEADO,270380833,960205,7,CHAMBERI            ,487,7476,0,1713,142,SIN AGRUPACION,40.44570604221114,-3.7031800054113253,,NUEVA IMAGEN,2,113794,48644,65150,298.0177108660312,46.344687625494934,62013,52438,3985,5590,1259219,86168,1345387,527514,39454,566968,601482,231027,317615,90215,3152694,0.12935920834689316,0.6065780567349701,0.2640627349181367,3
"COMERCIO AL POR MENOR DE  PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-SIN BARRA DEGUSTACION",270380946,472404,4,SALAMANCA           ,521,8511,0,2058,126,SIN AGRUPACION,40.42093139304748,-3.6851345808745837,,EL ARBOL Y LA TOSTA,4,117988,50420,67568,271.0257037844236,46.24156334674396,62951,51490,5405,6056,1299023,122121,1421144,517838,55491,573329,625927,241789,377950,111528,3351667,0.14604016449128152,0.5950689612064683,0.2588908743022502,3
CLINICA VETERINARIA SIN TRATAMIENTO HIGIENICO,270382755,750003,14,MORATALAZ           ,212,2268,0,524,59,SIN AGRUPACION,40.405099441799614,-3.644858323619886,,CLINICA VETERINARIA CAÑADA,0,74594,33123,41471,155.01622021330203,47.54505913813625,37547,33714,1249,2584,306586,4929,311515,122010,2035,124045,421009,163112,80461,24059,1124201,0.0929726979428056,0.3874396126671298,0.5195876893900646,2
