datos_a§o;clase_inmueble;distrito_cod;distrito_nombre;barrio_cod;barrio_nombre;uso_cod;uso_deno;inmuebles_barrio;a§o_cons_medio;sup_cons_barrio;sup_cons_media;sup_suelo_barrio;sup_suelo_media;val_cat_barrio;val_cat_medio
2015;UR;11;Carabanchel;113;SAN ISIDRO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;70;;;;325.269;4.647;21.259.897,10;303.712,82
2015;UR;11;Carabanchel;113;SAN ISIDRO;O;Oficinas;138;1.986;38.913;282;;;33.844.877,26;245.252,73
2015;UR;11;Carabanchel;113;SAN ISIDRO;P;Edificio Singular;2;2.008;16.344;8.172;;;12.834.108,96;6.417.054,48
2015;UR;11;Carabanchel;113;SAN ISIDRO;R;Religioso;8;1.970;253.034;31.629;;;23.841.979,70;2.980.247,46
2015;UR;11;Carabanchel;113;SAN ISIDRO;T;Espect†culos;1;1.960;2.375;2.375;;;2.294.250,00;2.294.250,00
2015;UR;11;Carabanchel;113;SAN ISIDRO;V;Residencial;17.051;1.975;1.423.254;83;;;1.325.341.637,15;77.728,09
2015;UR;11;Carabanchel;113;SAN ISIDRO;Y;Sanidad y Beneficencia;20;1.978;20.464;1.023;;;17.739.999,90;886.999,99
2015;UR;11;Carabanchel;114;VISTA ALEGRE;A;AlmacÇn-Estacionamiento;3.913;1.983;245.626;63;;;63.538.322,27;16.237,75
2015;UR;11;Carabanchel;114;VISTA ALEGRE;C;Comercial;1.987;1.968;291.139;147;;;264.262.676,99;132.995,81
2015;UR;11;Carabanchel;114;VISTA ALEGRE;E;Cultural;35;1.964;67.227;1.921;;;47.429.341,60;1.355.124,05
2015;UR;11;Carabanchel;114;VISTA ALEGRE;G;Ocio y Hosteler°a;9;1.965;5.576;620;;;4.906.273,79;545.141,53
2015;UR;11;Carabanchel;114;VISTA ALEGRE;I;Industrial;232;1.965;44.483;192;;;29.543.332,75;127.341,95
2015;UR;11;Carabanchel;114;VISTA ALEGRE;K;Deportivo;8;1.982;32.486;4.061;;;21.157.304,17;2.644.663,02
2015;UR;11;Carabanchel;114;VISTA ALEGRE;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;43;;;;206.411;4.800;49.151.190,40;1.143.050,94
2015;UR;11;Carabanchel;114;VISTA ALEGRE;O;Oficinas;145;1.970;47.509;328;;;50.040.363,93;345.105,96
2015;UR;11;Carabanchel;114;VISTA ALEGRE;P;Edificio Singular;2;1.996;14.884;7.442;;;14.897.131,38;7.448.565,69
2015;UR;11;Carabanchel;114;VISTA ALEGRE;R;Religioso;16;1.961;34.356;2.147;;;6.952.887,38;434.555,46
2015;UR;11;Carabanchel;114;VISTA ALEGRE;V;Residencial;19.189;1.970;1.617.975;84;;;1.461.817.962,11;76.180,00
2015;UR;11;Carabanchel;114;VISTA ALEGRE;Y;Sanidad y Beneficencia;18;1.975;15.235;846;;;13.277.550,54;737.641,70
2015;UR;11;Carabanchel;115;PUERTA BONITA;A;AlmacÇn-Estacionamiento;3.999;1.961;182.548;46;;;60.057.256,81;15.018,07
2015;UR;11;Carabanchel;115;PUERTA BONITA;C;Comercial;755;1.970;72.318;96;;;69.510.436,00;92.066,80
2015;UR;11;Carabanchel;115;PUERTA BONITA;E;Cultural;24;1.951;147.325;6.139;;;95.150.380,96;3.964.599,21
2015;UR;11;Carabanchel;115;PUERTA BONITA;G;Ocio y Hosteler°a;3;1.978;2.548;849;;;3.909.689,87;1.303.229,96
2015;UR;11;Carabanchel;115;PUERTA BONITA;I;Industrial;163;1.968;35.985;221;;;21.057.308,50;129.185,94
2015;UR;11;Carabanchel;115;PUERTA BONITA;K;Deportivo;8;1.978;2.383;298;;;1.666.383,82;208.297,98
2015;UR;11;Carabanchel;115;PUERTA BONITA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;64;;;;136.178;2.128;15.528.842,90;242.638,17
2015;UR;11;Carabanchel;115;PUERTA BONITA;O;Oficinas;76;1.972;7.876;104;;;7.615.024,16;100.197,69
2015;UR;11;Carabanchel;115;PUERTA BONITA;P;Edificio Singular;3;1.960;6.936;2.312;;;4.946.680,20;1.648.893,40
2015;UR;11;Carabanchel;115;PUERTA BONITA;R;Religioso;8;1.954;7.675;959;;;4.498.299,64;562.287,45
2015;UR;11;Carabanchel;115;PUERTA BONITA;V;Residencial;13.975;1.974;1.138.488;81;;;1.036.824.191,46;74.191,36
2015;UR;11;Carabanchel;115;PUERTA BONITA;Y;Sanidad y Beneficencia;5;1.977;65.810;13.162;;;59.386.688,55;11.877.337,71
2015;UR;11;Carabanchel;116;BUENAVISTA;A;AlmacÇn-Estacionamiento;10.403;1.988;321.855;31;;;100.519.637,44;9.662,56
2015;UR;11;Carabanchel;116;BUENAVISTA;C;Comercial;839;1.984;390.178;465;;;371.430.627,15;442.706,35
2015;UR;11;Carabanchel;116;BUENAVISTA;E;Cultural;15;1.983;85.882;5.725;;;72.684.211,46;4.845.614,10
2015;UR;11;Carabanchel;116;BUENAVISTA;G;Ocio y Hosteler°a;10;1.966;5.070;507;;;5.884.872,10;588.487,21
2015;UR;11;Carabanchel;116;BUENAVISTA;I;Industrial;482;1.991;355.321;737;;;197.115.368,11;408.953,05
2015;UR;11;Carabanchel;116;BUENAVISTA;K;Deportivo;8;1.995;83.018;10.377;;;55.646.472,84;6.955.809,10
2015;UR;11;Carabanchel;116;BUENAVISTA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;338;;;;1.503.682;4.449;235.259.566,25;696.034,22
2015;UR;11;Carabanchel;116;BUENAVISTA;O;Oficinas;292;1.998;85.996;295;;;82.616.985,18;282.934,88
2015;UR;11;Carabanchel;116;BUENAVISTA;P;Edificio Singular;5;1.959;131.945;26.389;;;90.033.112,81;18.006.622,56
2015;UR;11;Carabanchel;116;BUENAVISTA;R;Religioso;5;1.987;911.477;182.295;;;84.179.381,35;16.835.876,27
2015;UR;11;Carabanchel;116;BUENAVISTA;V;Residencial;19.247;1.989;1.958.248;102;;;1.783.342.426,70;92.655,60
2015;UR;11;Carabanchel;116;BUENAVISTA;Y;Sanidad y Beneficencia;9;1.984;70.704;7.856;;;63.280.839,70;7.031.204,41
2015;UR;11;Carabanchel;117;ABRANTES;A;AlmacÇn-Estacionamiento;2.810;1.996;151.207;54;;;44.324.244,38;15.773,75
2015;UR;11;Carabanchel;117;ABRANTES;C;Comercial;730;1.967;65.208;89;;;60.535.729,85;82.925,66
2015;UR;11;Carabanchel;117;ABRANTES;E;Cultural;16;1.972;27.356;1.710;;;19.878.549,93;1.242.409,37
2015;UR;11;Carabanchel;117;ABRANTES;G;Ocio y Hosteler°a;2;0;316;158;;;353.631,95;176.815,98
2015;UR;11;Carabanchel;117;ABRANTES;I;Industrial;89;1.966;41.637;468;;;46.543.591,55;522.961,70
2015;UR;11;Carabanchel;117;ABRANTES;K;Deportivo;8;1.975;29.420;3.678;;;17.496.822,79;2.187.102,85
2015;UR;11;Carabanchel;117;ABRANTES;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;10;;;;588.196;58.820;6.065.850,50;606.585,05
2015;UR;11;Carabanchel;117;ABRANTES;O;Oficinas;52;1.968;23.156;445;;;18.225.706,29;350.494,35
2015;UR;11;Carabanchel;117;ABRANTES;R;Religioso;4;1.979;4.932;1.233;;;3.702.589,10;925.647,28
2015;UR;11;Carabanchel;117;ABRANTES;V;Residencial;12.341;1.974;1.041.676;84;;;931.370.136,23;75.469,58
2015;UR;11;Carabanchel;117;ABRANTES;Y;Sanidad y Beneficencia;1;1.984;635;635;;;504.157,86;504.157,86
2015;UR;12;Usera;121;ORCASITAS;A;AlmacÇn-Estacionamiento;668;2.004;19.268;29;;;5.965.154,98;8.929,87
2015;UR;12;Usera;121;ORCASITAS;C;Comercial;296;1.985;32.195;109;;;22.670.455,69;76.589,38
2015;UR;12;Usera;121;ORCASITAS;E;Cultural;14;1.985;57.077;4.077;;;35.526.758,64;2.537.625,62
2015;UR;12;Usera;121;ORCASITAS;I;Industrial;18;1.981;26.792;1.488;;;10.999.565,38;611.086,97
2015;UR;12;Usera;121;ORCASITAS;K;Deportivo;6;1.984;31.585;5.264;;;11.090.997,20;1.848.499,53
2015;UR;12;Usera;121;ORCASITAS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;18;;;;189.720;10.540;6.346.401,00;352.577,83
2015;UR;12;Usera;121;ORCASITAS;O;Oficinas;12;1.980;1.670;139;;;1.099.272,00;91.606,00
2015;UR;12;Usera;121;ORCASITAS;P;Edificio Singular;2;1.980;5.510;2.755;;;3.440.306,27;1.720.153,14
2015;UR;12;Usera;121;ORCASITAS;R;Religioso;4;1.983;1.809;452;;;1.326.266,14;331.566,53
2015;UR;12;Usera;121;ORCASITAS;V;Residencial;9.164;1.987;1.038.319;113;;;739.139.237,43;80.656,84
2015;UR;12;Usera;121;ORCASITAS;Y;Sanidad y Beneficencia;2;1.984;7.432;3.716;;;5.384.009,52;2.692.004,76
2015;UR;12;Usera;122;ORCASUR;A;AlmacÇn-Estacionamiento;1.842;2.001;59.560;32;;;15.310.622,54;8.311,96
2015;UR;12;Usera;122;ORCASUR;C;Comercial;192;1.986;25.316;132;;;20.883.790,86;108.769,74
2015;UR;12;Usera;122;ORCASUR;E;Cultural;13;1.983;68.357;5.258;;;40.101.487,15;3.084.729,78
2015;UR;12;Usera;122;ORCASUR;G;Ocio y Hosteler°a;2;1.979;200;100;;;180.069,75;90.034,88
2015;UR;12;Usera;122;ORCASUR;I;Industrial;32;1.973;62.646;1.958;;;28.812.123,57;900.378,86
2015;UR;12;Usera;122;ORCASUR;K;Deportivo;3;1.990;16.102;5.367;;;6.914.412,72;2.304.804,24
2015;UR;12;Usera;122;ORCASUR;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;45;;;;93.381;2.075;19.997.300,00;444.384,44
2015;UR;12;Usera;122;ORCASUR;O;Oficinas;68;1.990;16.585;244;;;14.387.791,33;211.585,17
2015;UR;12;Usera;122;ORCASUR;R;Religioso;3;1.989;699;233;;;635.659,30;211.886,43
2015;UR;12;Usera;122;ORCASUR;V;Residencial;5.193;1.990;568.073;109;;;437.640.005,01;84.274,99
2015;UR;12;Usera;122;ORCASUR;Y;Sanidad y Beneficencia;9;1.988;376.848;41.872;;;256.285.443,37;28.476.160,37
2015;UR;12;Usera;123;SAN FERM÷N;A;AlmacÇn-Estacionamiento;2.966;1.999;94.470;32;;;25.338.376,74;8.542,95
2015;UR;12;Usera;123;SAN FERM÷N;C;Comercial;406;1.977;68.575;169;;;47.144.130,05;116.118,55
2015;UR;12;Usera;123;SAN FERM÷N;E;Cultural;6;1.968;11.048;1.841;;;6.805.687,74;1.134.281,29
2015;UR;12;Usera;123;SAN FERM÷N;G;Ocio y Hosteler°a;3;1.313;4.489;1.496;;;2.931.954,13;977.318,04
2015;UR;12;Usera;123;SAN FERM÷N;I;Industrial;25;1.977;44.783;1.791;;;21.807.400,34;872.296,01
2015;UR;12;Usera;123;SAN FERM÷N;K;Deportivo;5;1.994;150.390;30.078;;;242.127.873,41;48.425.574,68
2015;UR;12;Usera;123;SAN FERM÷N;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;33;;;;279.739;8.477;20.126.351,40;609.889,44
2015;UR;12;Usera;123;SAN FERM÷N;O;Oficinas;90;1.986;42.556;473;;;32.823.976,83;364.710,85
2015;UR;12;Usera;123;SAN FERM÷N;P;Edificio Singular;1;2.009;13.770;13.770;;;11.537.113,58;11.537.113,58
2015;UR;12;Usera;123;SAN FERM÷N;R;Religioso;1;2.009;1.477;1.477;;;1.937.264,00;1.937.264,00
2015;UR;12;Usera;123;SAN FERM÷N;V;Residencial;9.186;1.986;872.084;95;;;725.900.155,66;79.022,44
2015;UR;12;Usera;123;SAN FERM÷N;Y;Sanidad y Beneficencia;5;1.994;21.083;4.217;;;21.843.449,60;4.368.689,92
2015;UR;12;Usera;124;ALMENDRALES;A;AlmacÇn-Estacionamiento;2.347;1.988;108.398;46;;;29.369.330,77;12.513,56
2015;UR;12;Usera;124;ALMENDRALES;C;Comercial;689;1.966;83.817;122;;;80.973.183,04;117.522,76
2015;UR;12;Usera;124;ALMENDRALES;E;Cultural;13;1.967;25.883;1.991;;;20.428.279,88;1.571.406,14
2015;UR;12;Usera;124;ALMENDRALES;G;Ocio y Hosteler°a;5;1.955;955;191;;;851.545,98;170.309,20
2015;UR;12;Usera;124;ALMENDRALES;I;Industrial;115;1.978;67.239;585;;;44.627.500,58;388.065,22
2015;UR;12;Usera;124;ALMENDRALES;K;Deportivo;3;1.979;1.918;639;;;1.189.594,85;396.531,62
2015;UR;12;Usera;124;ALMENDRALES;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;32;;;;56.072;1.752;9.489.495,22;296.546,73
2015;UR;12;Usera;124;ALMENDRALES;O;Oficinas;57;1.975;23.162;406;;;20.186.686,43;354.152,39
2015;UR;12;Usera;124;ALMENDRALES;R;Religioso;4;1.962;4.165;1.041;;;2.224.775,54;556.193,88
2015;UR;12;Usera;124;ALMENDRALES;T;Espect†culos;1;1.961;1.306;1.306;;;1.282.117,20;1.282.117,20
2015;UR;12;Usera;124;ALMENDRALES;V;Residencial;8.442;1.973;751.860;89;;;670.162.774,24;79.384,36
2015;UR;12;Usera;124;ALMENDRALES;Y;Sanidad y Beneficencia;3;1.966;3.720;1.240;;;3.230.328,29;1.076.776,10
2015;UR;12;Usera;125;MOSCARDO;A;AlmacÇn-Estacionamiento;1.489;1.984;101.925;68;;;26.275.919,61;17.646,69
2015;UR;12;Usera;125;MOSCARDO;C;Comercial;911;1.962;104.166;114;;;97.474.328,91;106.997,07
2015;UR;12;Usera;125;MOSCARDO;E;Cultural;13;1.962;31.018;2.386;;;21.894.462,97;1.684.189,46
2015;UR;12;Usera;125;MOSCARDO;G;Ocio y Hosteler°a;3;1.314;2.892;964;;;2.712.503,52;904.167,84
2015;UR;12;Usera;125;MOSCARDO;I;Industrial;54;1.960;13.256;245;;;8.742.463,40;161.897,47
2015;UR;12;Usera;125;MOSCARDO;K;Deportivo;20;1.967;28.879;1.444;;;16.902.538,69;845.126,93
2015;UR;12;Usera;125;MOSCARDO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;14;;;;38.749;2.768;19.088.726,00;1.363.480,43
2015;UR;12;Usera;125;MOSCARDO;O;Oficinas;69;1.964;35.120;509;;;28.118.121,97;407.509,01
2015;UR;12;Usera;125;MOSCARDO;P;Edificio Singular;1;1.995;3.927;3.927;;;4.074.786,10;4.074.786,10
2015;UR;12;Usera;125;MOSCARDO;R;Religioso;3;1.981;4.900;1.633;;;3.665.296,02;1.221.765,34
2015;UR;12;Usera;125;MOSCARDO;V;Residencial;11.090;1.962;888.032;80;;;775.993.426,46;69.972,36
2015;UR;12;Usera;125;MOSCARDO;Y;Sanidad y Beneficencia;5;1.965;4.130;826;;;3.694.820,99;738.964,20
2015;UR;12;Usera;126;ZOF÷O;A;AlmacÇn-Estacionamiento;817;1.988;38.626;47;;;7.953.132,23;9.734,56
2015;UR;12;Usera;126;ZOF÷O;C;Comercial;402;1.970;34.316;85;;;29.576.357,65;73.573,03
2015;UR;12;Usera;126;ZOF÷O;E;Cultural;8;1.970;34.534;4.317;;;21.737.773,42;2.717.221,68
2015;UR;12;Usera;126;ZOF÷O;G;Ocio y Hosteler°a;2;1.968;192;96;;;159.484,14;79.742,07
2015;UR;12;Usera;126;ZOF÷O;I;Industrial;43;1.970;10.221;238;;;4.679.337,99;108.821,81
2015;UR;12;Usera;126;ZOF÷O;K;Deportivo;4;1.990;48.752;12.188;;;15.045.872,86;3.761.468,22
2015;UR;12;Usera;126;ZOF÷O;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;15;;;;60.097;4.006;2.960.126,00;197.341,73
2015;UR;12;Usera;126;ZOF÷O;O;Oficinas;21;1.969;3.467;165;;;2.110.189,89;100.485,23
2015;UR;12;Usera;126;ZOF÷O;R;Religioso;2;1.955;1.161;580;;;714.655,00;357.327,50
2015;UR;12;Usera;126;ZOF÷O;V;Residencial;5.479;1.973;451.131;82;;;365.407.603,46;66.692,39
2015;UR;12;Usera;126;ZOF÷O;Y;Sanidad y Beneficencia;5;1.984;4.201;840;;;2.509.897,06;501.979,41
2015;UR;12;Usera;127;PRADOLONGO;A;AlmacÇn-Estacionamiento;1.246;1.984;69.254;56;;;18.730.186,86;15.032,25
2015;UR;12;Usera;127;PRADOLONGO;C;Comercial;798;1.967;79.924;100;;;75.506.042,03;94.619,10
2015;UR;12;Usera;127;PRADOLONGO;E;Cultural;18;1.967;30.257;1.681;;;22.303.582,58;1.239.087,92
2015;UR;12;Usera;127;PRADOLONGO;G;Ocio y Hosteler°a;1;0;301;301;;;255.898,91;255.898,91
2015;UR;12;Usera;127;PRADOLONGO;I;Industrial;60;1.977;13.208;220;;;6.023.945,81;100.399,10
2015;UR;12;Usera;127;PRADOLONGO;K;Deportivo;4;1.998;53.410;13.352;;;16.169.139,39;4.042.284,85
2015;UR;12;Usera;127;PRADOLONGO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;23;;;;18.708;813;3.103.691,95;134.943,13
2015;UR;12;Usera;127;PRADOLONGO;O;Oficinas;79;1.974;11.172;141;;;9.936.369,18;125.776,83
2015;UR;12;Usera;127;PRADOLONGO;P;Edificio Singular;3;2.003;11.810;3.937;;;10.090.661,81;3.363.553,94
2015;UR;12;Usera;127;PRADOLONGO;R;Religioso;6;1.958;2.507;418;;;1.459.900,14;243.316,69
2015;UR;12;Usera;127;PRADOLONGO;V;Residencial;6.530;1.971;539.886;83;;;452.657.503,86;69.319,68
2015;UR;12;Usera;127;PRADOLONGO;Y;Sanidad y Beneficencia;6;1.986;16.960;2.827;;;18.016.448,54;3.002.741,42
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;A;AlmacÇn-Estacionamiento;718;1.988;52.206;73;;;12.258.904,27;17.073,68
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;C;Comercial;1.070;1.976;89.200;83;;;56.963.381,77;53.236,81
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;E;Cultural;18;1.976;67.210;3.734;;;40.202.040,90;2.233.446,72
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;G;Ocio y Hosteler°a;10;1.983;6.084;608;;;4.106.330,63;410.633,06
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;I;Industrial;45;1.975;352.428;7.832;;;120.833.955,75;2.685.199,02
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;K;Deportivo;12;1.988;162.057;13.505;;;30.249.300,51;2.520.775,04
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;97;;;;1.663.338;17.148;36.902.477,50;380.437,91
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;O;Oficinas;4;1.977;3.122;780;;;2.141.126,22;535.281,56
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;P;Edificio Singular;1;1.978;4.880;4.880;;;3.185.298,01;3.185.298,01
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;R;Religioso;4;1.985;5.396;1.349;;;4.237.028,23;1.059.257,06
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;T;Espect†culos;1;1.983;1.835;1.835;;;817.749,40;817.749,40
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;V;Residencial;13.640;1.975;1.149.645;84;;;769.877.761,22;56.442,65
2015;UR;13;Puente de Vallecas;131;ENTREV÷AS;Y;Sanidad y Beneficencia;9;1.974;10.366;1.152;;;7.827.766,56;869.751,84
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;A;AlmacÇn-Estacionamiento;2.412;1.992;135.261;56;;;38.815.024,58;16.092,46
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;C;Comercial;1.996;1.962;215.722;108;;;221.853.932,10;111.149,26
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;E;Cultural;22;1.962;31.867;1.448;;;24.580.623,28;1.117.301,06
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;G;Ocio y Hosteler°a;11;1.778;10.462;951;;;10.389.731,28;944.521,03
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;I;Industrial;40;1.960;7.711;193;;;5.549.185,23;138.729,63
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;K;Deportivo;4;1.989;6.931;1.733;;;4.337.184,25;1.084.296,06
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;215;;;;68.729;320;40.963.809,17;190.529,34
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;O;Oficinas;41;1.962;13.141;321;;;13.331.883,31;325.167,89
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;P;Edificio Singular;2;1.940;4.007;2.004;;;2.977.912,17;1.488.956,08
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;R;Religioso;11;1.966;10.458;951;;;8.237.755,34;748.886,85
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;T;Espect†culos;2;1.960;2.646;1.323;;;2.272.355,40;1.136.177,70
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;V;Residencial;17.509;1.963;1.210.926;69;;;1.205.145.028,02;68.830,03
2015;UR;13;Puente de Vallecas;132;SAN DIEGO;Y;Sanidad y Beneficencia;12;1.968;23.970;1.998;;;22.909.867,86;1.909.155,66
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;A;AlmacÇn-Estacionamiento;4.765;1.991;214.757;45;;;57.123.559,43;11.988,16
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;C;Comercial;972;1.975;123.286;127;;;97.696.859,92;100.511,17
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;E;Cultural;26;1.977;89.931;3.459;;;63.858.745,58;2.456.105,60
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;G;Ocio y Hosteler°a;3;1.975;501;167;;;433.636,88;144.545,63
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;I;Industrial;46;1.982;6.975;152;;;4.384.146,56;95.307,53
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;K;Deportivo;14;1.993;71.462;5.104;;;45.975.530,86;3.283.966,49
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;127;;;;125.261;986;13.977.044,50;110.055,47
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;O;Oficinas;11;1.970;2.322;211;;;1.602.344,99;145.667,73
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;P;Edificio Singular;6;1.984;26.730;4.455;;;22.501.971,19;3.750.328,53
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;R;Religioso;8;1.975;8.739;1.092;;;6.802.409,29;850.301,16
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;T;Espect†culos;3;1.992;646;215;;;565.615,60;188.538,53
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;V;Residencial;16.640;1.981;1.580.322;95;;;1.295.958.745,90;77.882,14
2015;UR;13;Puente de Vallecas;133;PALOMERAS BAJAS;Y;Sanidad y Beneficencia;16;1.986;21.802;1.363;;;19.232.639,34;1.202.039,96
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;A;AlmacÇn-Estacionamiento;7.215;1.994;269.543;37;;;69.549.364,13;9.639,55
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;C;Comercial;1.158;1.979;94.562;82;;;63.958.680,09;55.232,02
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;E;Cultural;28;1.983;147.683;5.274;;;88.476.761,43;3.159.884,34
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;G;Ocio y Hosteler°a;1;0;1.558;1.558;;;837.541,36;837.541,36
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;I;Industrial;269;1.991;172.841;643;;;69.862.275,52;259.711,06
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;K;Deportivo;10;1.985;57.445;5.744;;;25.218.050,22;2.521.805,02
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;51;;;;168.010;3.294;38.930.436,00;763.341,88
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;O;Oficinas;164;2.003;45.297;276;;;36.992.437,76;225.563,64
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;P;Edificio Singular;3;1.996;9.143;3.048;;;7.117.028,55;2.372.342,85
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;R;Religioso;7;1.983;3.573;510;;;3.005.783,47;429.397,64
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;V;Residencial;17.716;1.982;1.608.313;91;;;1.241.587.776,84;70.082,85
2015;UR;13;Puente de Vallecas;134;PALOMERAS SURESTE;Y;Sanidad y Beneficencia;16;1.985;20.177;1.261;;;18.023.302,16;1.126.456,38
2015;UR;13;Puente de Vallecas;135;PORTAZGO;A;AlmacÇn-Estacionamiento;3.008;1.991;117.281;39;;;29.499.703,76;9.807,08
2015;UR;13;Puente de Vallecas;135;PORTAZGO;C;Comercial;1.121;1.976;80.844;72;;;60.966.837,27;54.386,12
2015;UR;13;Puente de Vallecas;135;PORTAZGO;E;Cultural;36;1.974;37.745;1.048;;;25.947.078,81;720.752,19
2015;UR;13;Puente de Vallecas;135;PORTAZGO;G;Ocio y Hosteler°a;7;1.981;1.977;282;;;1.651.156,31;235.879,47
2015;UR;13;Puente de Vallecas;135;PORTAZGO;I;Industrial;111;1.978;24.443;220;;;10.949.317,07;98.642,50
2015;UR;13;Puente de Vallecas;135;PORTAZGO;K;Deportivo;16;1.970;7.020;439;;;2.924.304,03;182.769,00
2015;UR;13;Puente de Vallecas;135;PORTAZGO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;24;;;;50.748;2.114;9.032.312,00;376.346,33
2015;UR;13;Puente de Vallecas;135;PORTAZGO;O;Oficinas;36;1.976;2.471;69;;;2.002.312,65;55.619,80
2015;UR;13;Puente de Vallecas;135;PORTAZGO;R;Religioso;3;1.987;5.370;1.790;;;5.216.041,42;1.738.680,47
2015;UR;13;Puente de Vallecas;135;PORTAZGO;T;Espect†culos;2;1.979;535;268;;;509.843,96;254.921,98
2015;UR;13;Puente de Vallecas;135;PORTAZGO;V;Residencial;11.826;1.977;985.868;83;;;823.212.169,53;69.610,36
2015;UR;13;Puente de Vallecas;135;PORTAZGO;Y;Sanidad y Beneficencia;3;1.990;13.882;4.627;;;13.660.234,73;4.553.411,58
2015;UR;13;Puente de Vallecas;136;NUMANCIA;A;AlmacÇn-Estacionamiento;3.765;1.984;219.477;58;;;66.970.541,29;17.787,66
2015;UR;13;Puente de Vallecas;136;NUMANCIA;C;Comercial;1.108;1.968;165.191;149;;;180.300.285,74;162.725,89
2015;UR;13;Puente de Vallecas;136;NUMANCIA;E;Cultural;22;1.971;46.502;2.114;;;35.437.901,60;1.610.813,71
2015;UR;13;Puente de Vallecas;136;NUMANCIA;G;Ocio y Hosteler°a;9;1.981;3.181;353;;;5.666.528,77;629.614,31
2015;UR;13;Puente de Vallecas;136;NUMANCIA;I;Industrial;239;1.972;48.526;203;;;29.718.304,90;124.344,37
2015;UR;13;Puente de Vallecas;136;NUMANCIA;K;Deportivo;9;1.986;63.408;7.045;;;43.820.980,40;4.868.997,82
2015;UR;13;Puente de Vallecas;136;NUMANCIA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;219;;;;179.195;818;36.935.257,02;168.654,14
