"id_local";"id_distrito_local";"desc_distrito_local";"id_barrio_local";"desc_barrio_local";"id_ndp_edificio";"id_clase_ndp_edificio";"desc_ndp_edificio";"Cod_Postal";"coordenada_x_local";"coordenada_y_local";"id_tipo_acceso_local";"desc_tipo_acceso_local";"id_situacion_local";"desc_situacion_local";"secuencial_local_PC";"Escalera";"id_planta_agrupado";"id_local_agrupado";"coordenada_x_agrupacion";"coordenada_y_agrupacion";"rotulo";"id_periodo_terraza";"desc_periodo_terraza";"id_situacion_terraza";"desc_situacion_terraza";"Superficie_ES";"Superficie_RA";"Fecha_confir_ult_decreto_resol";"id_ndp_terraza";"id_clase_ndp_terraza";"desc_ndp_terraza";"desc_ubicacion_terraza";"hora_ini_LJ_es";"hora_fin_LJ_es";"hora_ini_LJ_ra";"hora_fin_LJ_ra";"hora_ini_VS_es";"hora_fin_VS_es";"hora_ini_VS_ra";"hora_fin_VS_ra";"mesas_aux_es";"mesas_aux_ra";"mesas_es";"mesas_ra";"sillas_es";"sillas_ra";"id_terraza"
"60000725";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030975";"1";"CALLE  POETA JOAN MARAGALL NUM 51   ";"28020";"441303,61";"4479447,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"LÁBBRACCIO RESTAURANTE HORNO DE LEÑA";"1";"Anual";"1";"Abierta";"46,53";"46,53";"16/01/2017";"11030975";"1";"CALLE  POETA JOAN MARAGALL NUM 51   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"0";"0";"11";"11";"44";"44";"4919"
"60000730";"6";"TETUAN              ";"601";"BELLAS VISTAS       ";"11029102";"1";"AVENIDA  REINA VICTORIA NUM 10   ";"28003";"440178,6";"4477624,54";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"CAFE & TE";"1";"Anual";"1";"Abierta";"15,67";"15,67";"16/01/2017";"11029102";"1";"AVENIDA  REINA VICTORIA NUM 10   ";"Acera";"3.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"7";"7";"21";"21";"5019"
"60000737";"6";"TETUAN              ";"606";"BERRUGUETE          ";"20135441";"1";"CALLE  NUESTRA SEÑORA DEL CARMEN NUM 6   ";"28039";"440496,61";"4478846,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"LA PLAZUELA";"1";"Anual";"1";"Abierta";"29,48";"27,3";"26/01/2017";"20135441";"1";"CALLE  NUESTRA SEÑORA DEL CARMEN NUM 6   ";"Calle peatonal";"0.01";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"6";"6";"14";"14";"5571"
"60000764";"6";"TETUAN              ";"604";"ALMENARA            ";"20011730";"1";"AVENIDA  ASTURIAS NUM 13   ";"28029";"441265,61";"4479870,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"LA TOGA CAFETERIA CERVECERIA RESTAURANTE";"2";"Estacional";"1";"Abierta";"14,73";"";"16/01/2017";"20011730";"1";"AVENIDA  ASTURIAS NUM 13   ";"Acera";"3.00";"10:00:00";"";"";"10:00:00";"00:00:00";"";"";"0";"";"9";"";"18";"";"5020"
"60000765";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029564";"1";"CALLE  TERUEL NUM 16   ";"28020";"440468,6";"4478102,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BAR COCKTAIL IGUAZU";"2";"Estacional";"1";"Abierta";"7,2";"";"16/01/2017";"11029564";"1";"CALLE  TERUEL NUM 16   ";"Acera";"3.11";"11:00:00";"";"";"11:00:00";"23:00:00";"";"";"0";"";"5";"";"10";"";"4920"
"60000774";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030463";"1";"CALLE  INFANTA MERCEDES NUM 69   ";"28020";"440946,61";"4479128,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"VIAIPI AFTERWORK TAPAS COCTELES";"2";"Estacional";"1";"Abierta";"25,48";"";"28/04/2017";"11030463";"1";"CALLE  INFANTA MERCEDES NUM 69   ";"Acera";"08:00:00";"00:00:00";"";"";"08:00:00";"00:00:00";"";"";"0";"";"6";"";"21";"";"5909"
"60000799";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030670";"1";"CALLE  SOR ANGELA DE LA CRUZ NUM 12   ";"28020";"441216,6";"4479000,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"DIDECO";"1";"Anual";"1";"Abierta";"71,48";"71,48";"27/05/2015";"11030670";"1";"CALLE  SOR ANGELA DE LA CRUZ NUM 12   ";"Superficie en parcela privada";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"0";"0";"29";"29";"114";"114";"2519"
"60000808";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030603";"1";"CALLE  SAN GERMAN NUM 12   ";"28020";"441234,6";"4478660,53";"1";"Puerta Calle";"1";"Abierto";"70";"";"PB";"";"";"";"RESTAURANTE HONGKONG";"2";"Estacional";"1";"Abierta";"24";"";"16/01/2017";"11030591";"1";"AVENIDA  BRASIL NUM 26   ";"Acera";"5.30";"10:00:00";"";"";"10:00:00";"01:30:00";"";"";"0";"";"12";"";"24";"";"4936"
"60000916";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029303";"1";"CALLE  BASILICA NUM 15   ";"28020";"441021,6";"4477826,53";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"SANDWI CLUB CAFE";"2";"Estacional";"1";"Abierta";"32,76";"";"16/01/2017";"11029303";"1";"CALLE  BASILICA NUM 15   ";"Acera";"3.30";"10:00:00";"";"";"10:00:00";"00:00:00";"";"";"0";"";"14";"";"42";"";"4981"
"60000918";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030592";"1";"AVENIDA  BRASIL NUM 28   ";"28020";"441237,6";"4478713,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"CRE. COTTE RESTAURANTE CREPERIE";"2";"Estacional";"1";"Abierta";"61,37";"";"16/01/2017";"11030591";"1";"AVENIDA  BRASIL NUM 26   ";"Acera";"200.00";"10:00:00";"";"";"10:00:00";"02:00:00";"";"";"0";"";"12";"";"48";"";"4921"
"60000921";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029678";"1";"CALLE  EDGAR NEVILLE NUM 27   ";"28020";"440905,6";"4477964,53";"1";"Puerta Calle";"1";"Abierto";"40";"";"PB";"";"";"";"EL HORNO DE CAMPANOLI";"1";"Anual";"1";"Abierta";"11,13";"11,13";"18/07/2017";"11029678";"1";"CALLE  EDGAR NEVILLE NUM 27   ";"Acera";"08:00:00";"21:00:00";"08:00:00";"21:00:00";"08:00:00";"21:00:00";"08:00:00";"21:00:00";"0";"0";"5";"5";"10";"10";"6264"
"60000923";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029678";"1";"CALLE  EDGAR NEVILLE NUM 27   ";"28020";"440903,6";"4477955,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"NO SOLICITADO";"1";"Anual";"1";"Abierta";"11,5";"11,5";"16/01/2017";"31052673";"1";"CALLE  EDGAR NEVILLE NUM 27  B";"Acera";"2.55";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"8";"8";"16";"16";"4980"
"60000962";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11030033";"1";"PASEO  CASTELLANA NUM 105   ";"28046";"441408,6";"4478445,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"SUKOTHAY RESTAURANTE JAPONES THAILANDES";"2";"Estacional";"1";"Abierta";"2,19";"";"20/06/2017";"11030033";"1";"PASEO  CASTELLANA NUM 105   ";"Acera";"12:00:00";"01:00:00";"";"";"12:00:00";"01:00:00";"";"";"0";"";"3";"";"6";"";"6136"
"60000972";"6";"TETUAN              ";"606";"BERRUGUETE          ";"31010342";"1";"CALLE  BELLVER NUM 33   ";"28039";"440244,61";"4479461,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"CAFETERIA RAMON";"2";"Estacional";"1";"Abierta";"32,4";"";"16/01/2017";"11037080";"1";"CALLE  MARQUES DE VIANA NUM 97   ";"Acera";"3.70";"10:00:00";"";"";"10:00:00";"02:30:00";"";"";"0";"";"10";"";"40";"";"4954"
"60000991";"6";"TETUAN              ";"606";"BERRUGUETE          ";"11038038";"1";"CALLE  BRAVO MURILLO NUM 193   ";"28020";"440390,61";"4478453,54";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"REAL ESTAMBUL";"2";"Estacional";"1";"Abierta";"29,82";"";"16/01/2017";"11038038";"1";"CALLE  BRAVO MURILLO NUM 193   ";"Acera";"2.87";"10:00:00";"";"";"10:00:00";"00:00:00";"";"";"0";"";"8";"";"32";"";"4993"
"60001115";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029277";"1";"CALLE  ORENSE NUM 12   ";"28020";"441091,6";"4477825,53";"1";"Puerta Calle";"1";"Abierto";"150";"";"PB";"";"";"";"ENSALADAS Y +";"2";"Estacional";"1";"Abierta";"35,7";"";"16/01/2017";"11029277";"1";"CALLE  ORENSE NUM 12   ";"Acera";"4.20";"10:00:00";"";"";"10:00:00";"23:00:00";"";"";"0";"";"14";"";"42";"";"4986"
"60001162";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030728";"1";"CALLE  INFANTA MERCEDES NUM 79   ";"28020";"441003,61";"4479249,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"ASADOR DONOSTIARRA";"1";"Anual";"1";"Abierta";"38,25";"38,25";"16/01/2017";"11030736";"1";"CALLE  PEDRO VILLAR NUM 14   ";"Acera";"4.28";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"8";"8";"32";"32";"5021"
"60001167";"6";"TETUAN              ";"601";"BELLAS VISTAS       ";"11029004";"1";"CALLE  ALMANSA NUM 6   ";"28039";"440286,6";"4477807,54";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"DONNER KEBAHT SONAR DANGLA";"2";"Estacional";"1";"Abierta";"16,91";"";"16/01/2017";"11029004";"1";"CALLE  ALMANSA NUM 6   ";"Acera";"1.70";"10:00:00";"";"";"10:00:00";"02:00:00";"";"";"0";"";"4";"";"16";"";"4922"
"60001198";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030597";"1";"CALLE  POETA JOAN MARAGALL NUM 19   ";"28020";"441246,6";"4478709,53";"1";"Puerta Calle";"1";"Abierto";"50";"";"PB";"";"";"";"CAPITAN HAYA 19";"2";"Estacional";"1";"Abierta";"40,58";"";"16/01/2017";"11030597";"1";"CALLE  POETA JOAN MARAGALL NUM 19   ";"Acera";"10:00:00";"01:00:00";"";"";"10:00:00";"02:30:00";"";"";"0";"";"9";"";"34";"";"4923"
"60001201";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029834";"1";"CALLE  LERIDA NUM 11   ";"28020";"440535,6";"4478252,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"ASADOR DE SACRAMENIA";"1";"Anual";"1";"Abierta";"24,44";"24,44";"16/01/2017";"11029808";"1";"CALLE  AVILA NUM 17   ";"Acera";"3.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"0";"0";"9";"9";"27";"27";"4958"
"60001289";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029715";"1";"AVENIDA  GENERAL PERON NUM 10   ";"28020";"440818,6";"4478189,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"VIAVELEZ TABERNA RESTAURANTE";"1";"Anual";"1";"Abierta";"29,5";"29,5";"04/05/2017";"11029715";"1";"AVENIDA  GENERAL PERON NUM 10   ";"Acera";"08:00:00";"01:00:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"0";"0";"10";"10";"28";"28";"5913"
"60001316";"6";"TETUAN              ";"606";"BERRUGUETE          ";"11038222";"1";"CALLE  VILLAAMIL NUM 7   ";"28039";"440178,61";"4478724,54";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"TABERNA-TRAN";"1";"Anual";"1";"Abierta";"9,99";"9,99";"18/10/2017";"11038222";"1";"CALLE  VILLAAMIL NUM 7   ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"0";"0";"3";"3";"12";"12";"6399"
"60001372";"6";"TETUAN              ";"604";"ALMENARA            ";"11031991";"1";"PASEO  CASTELLANA NUM 251   ";"28046";"441691,61";"4480548,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"PILCAR";"1";"Anual";"1";"Abierta";"19,72";"19,72";"15/09/2015";"11031991";"1";"PASEO  CASTELLANA NUM 251   ";"Acera";"3.41";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"0";"0";"7";"7";"24";"24";"3027"
"60001376";"6";"TETUAN              ";"604";"ALMENARA            ";"20052689";"1";"CALLE  SAN BENITO NUM 3   ";"28029";"441519,61";"4479933,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"CAFETERIA ARANDIO RESTAURANTE";"2";"Estacional";"1";"Abierta";"16,38";"";"16/01/2017";"20052689";"1";"CALLE  SAN BENITO NUM 3   ";"Acera";"2.65";"10:00:00";"";"";"10:00:00";"00:00:00";"";"";"0";"";"7";"";"21";"";"5023"
"60001431";"6";"TETUAN              ";"601";"BELLAS VISTAS       ";"11029101";"1";"AVENIDA  REINA VICTORIA NUM 8   ";"28003";"440198,6";"4477623,54";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"CAFETERIA REINA VICTOTIA";"1";"Anual";"1";"Abierta";"15,67";"15,67";"16/01/2017";"11029101";"1";"AVENIDA  REINA VICTORIA NUM 8   ";"Acera";"2.65";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"7";"7";"21";"21";"4979"
"60001730";"6";"TETUAN              ";"601";"BELLAS VISTAS       ";"11028475";"1";"CALLE  PAMPLONA NUM 35   ";"28039";"440098,61";"4478517,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"RESTAURANTE CAFETERIA RIVEIRA";"2";"Estacional";"1";"Abierta";"9,36";"";"27/04/2017";"11028466";"1";"CALLE  JERONIMA LLORENTE NUM 26   ";"Acera";"08:00:00";"00:00:00";"";"";"08:00:00";"00:00:00";"";"";"0";"";"4";"";"12";"";"5895"
"60001770";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"31023146";"1";"CALLE  POETA JOAN MARAGALL NUM 15  B";"28020";"441272,6";"4478591,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"MUSEO DEL JAMON";"1";"Anual";"1";"Abierta";"100";"0";"16/01/2017";"11030060";"1";"CALLE  SAN GERMAN NUM 5   ";"Otros";"0.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"0";"0";"34";"34";"118";"118";"4991"
"60002041";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"31023412";"1";"CALLE  ROSARIO PINO NUM 14   ";"28020";"441258,61";"4479341,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"ARROCERÍA ST JAMES";"2";"Estacional";"1";"Abierta";"98,53";"";"10/01/2017";"31023412";"1";"CALLE  ROSARIO PINO NUM 14   ";"Calle peatonal";"10:00:00";"01:00:00";"";"";"10:00:00";"01:00:00";"";"";"0";"";"25";"";"100";"";"4779"
"60002118";"6";"TETUAN              ";"606";"BERRUGUETE          ";"20012678";"1";"CALLE  MARQUES DE VIANA NUM 59   ";"28039";"440407,61";"4479361,54";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"BAR CAFETERIA VIANA 59";"2";"Estacional";"1";"Abierta";"22,86";"";"16/01/2017";"20012678";"1";"CALLE  MARQUES DE VIANA NUM 59   ";"Acera";"5.30";"10:00:00";"";"";"10:00:00";"00:00:00";"";"";"0";"";"28";"";"7";"";"5025"
"60002139";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029705";"1";"CALLE  AVIADOR ZORITA NUM 42   ";"28020";"440806,6";"4478071,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"TABERNA LEONCIO";"1";"Anual";"1";"Abierta";"29,16";"29,16";"16/01/2017";"11029705";"1";"CALLE  AVIADOR ZORITA NUM 42   ";"Acera";"3.17";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"9";"9";"36";"36";"4967"
"60002167";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030964";"1";"CALLE  JOSE CASTAN TOBEÑAS NUM 1   ";"28020";"441271,61";"4479493,53";"1";"Puerta Calle";"1";"Abierto";"50";"";"PB";"";"";"";"LA PENELA";"2";"Estacional";"1";"Abierta";"23,59";"";"16/01/2017";"31043637";"1";"CALLE  INFANTA MERCEDES NUM 100   ";"Acera";"2.67";"10:00:00";"";"";"10:00:00";"00:00:00";"";"";"0";"";"12";"";"24";"";"5026"
"60002172";"6";"TETUAN              ";"601";"BELLAS VISTAS       ";"11028827";"1";"CALLE  BRAVO MURILLO NUM 151   ";"28020";"440342,61";"4478075,54";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"DUNKIN COFFEE";"1";"Anual";"1";"Abierta";"7,2";"7,2";"19/11/2015";"11028827";"1";"CALLE  BRAVO MURILLO NUM 151   ";"Acera";"2.50";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"3";"3";"6";"6";"3143"
"60002233";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029689";"1";"AVENIDA  GENERAL PERON NUM 22   ";"28020";"440985,6";"4478158,53";"1";"Puerta Calle";"1";"Abierto";"40";"";"PB";"";"";"";"LA TREBEDE";"1";"Anual";"1";"Abierta";"22,32";"22,32";"16/01/2017";"11029689";"1";"AVENIDA  GENERAL PERON NUM 22   ";"Acera";"3.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"8";"8";"28";"28";"4959"
"60002252";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030707";"1";"CALLE  INFANTA MERCEDES NUM 62   ";"28020";"440958,61";"4479065,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"MATCHA";"1";"Anual";"1";"Abierta";"47,89";"47,89";"16/01/2017";"11030707";"1";"CALLE  INFANTA MERCEDES NUM 62   ";"Acera";"5.66";"12:00:00";"12:00:00";"00:00:00";"12:00:00";"00:00:00";"12:00:00";"00:00:00";"0";"0";"8";"30";"8";"30";"5011"
"60002253";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030696";"1";"CALLE  GENERAL MARGALLO NUM 20   ";"28020";"441013,61";"4479103,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"LA BAHIA";"1";"Anual";"1";"Abierta";"22,14";"22,14";"17/03/2017";"11030699";"1";"CALLE  GENERAL MARGALLO NUM 26   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"6";"6";"24";"24";"5763"
"60002346";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029339";"1";"CALLE  HERNANI NUM 57   ";"28020";"440820,6";"4477738,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"DON SIMON";"1";"Anual";"1";"Abierta";"26,91";"26,91";"16/01/2017";"11029339";"1";"CALLE  HERNANI NUM 57   ";"Acera";"3.51";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"0";"0";"8";"8";"32";"32";"4937"
"60002355";"6";"TETUAN              ";"604";"ALMENARA            ";"20011720";"1";"PASEO  CASTELLANA NUM 191  A";"28046";"441520,61";"4479866,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"MC DONALDS";"1";"Anual";"1";"Abierta";"97,65";"97,65";"10/01/2017";"20011720";"1";"PASEO  CASTELLANA NUM 191  A";"Otros";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"0";"0";"16";"16";"56";"56";"4772"
"60002362";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030847";"1";"CALLE  AMALIA NUM 26   ";"28020";"441124,61";"4479411,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"TABERNA GALLEGA LOUREIRO";"1";"Anual";"1";"Abierta";"2,38";"2,38";"13/03/2015";"11030847";"1";"CALLE  AMALIA NUM 26   ";"Acera";"2.50";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"2";"2";"4";"4";"1722"
"60002463";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030411";"1";"CALLE  HUESCA NUM 29   ";"28020";"440906,61";"4478837,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BAR EL MINUTO";"1";"Anual";"1";"Abierta";"26,39";"26,39";"10/01/2017";"20011430";"1";"CALLE  HUESCA NUM 2   ";"Otros";"11:00:00";"00:00:00";"11:00:00";"00:00:00";"11:00:00";"00:00:00";"11:00:00";"00:00:00";"0";"0";"9";"9";"33";"33";"4784"
"60002521";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030652";"1";"PASEO  CASTELLANA NUM 127   ";"28046";"441337,6";"4478842,53";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"DEHESA DE SANTA MARIA";"1";"Anual";"1";"Abierta";"30,75";"16,4";"04/05/2015";"31043641";"1";"CALLE  POETA JOAN MARAGALL NUM 28  B";"Acera";"2.55";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"8";"4";"32";"16";"2334"
"60002559";"6";"TETUAN              ";"605";"VALDEACEDERAS       ";"11033897";"1";"CALLE  MAGDALENA DIEZ NUM 11   ";"28039";"440942,61";"4479563,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BUSTA";"1";"Anual";"1";"Abierta";"24,3";"24,3";"16/01/2017";"11033897";"1";"CALLE  MAGDALENA DIEZ NUM 11   ";"Calle peatonal";"0.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"12";"12";"24";"24";"4963"
"60002578";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11030285";"1";"CALLE  SAN ENRIQUE NUM 11   ";"28020";"440629,61";"4478618,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BAR RESTAURANTE LOS PEPES";"2";"Estacional";"1";"Abierta";"4,32";"";"16/01/2017";"11030285";"1";"CALLE  SAN ENRIQUE NUM 11   ";"Acera";"2.40";"10:00:00";"";"";"10:00:00";"00:00:00";"";"";"0";"";"3";"";"6";"";"4971"
"60002621";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11030021";"1";"CALLE  ORENSE NUM 32   ";"28020";"441116,6";"4478353,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"BAU";"1";"Anual";"1";"Abierta";"3,04";"3,04";"16/01/2017";"11030021";"1";"CALLE  ORENSE NUM 32   ";"Acera";"2.70";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"2";"2";"4";"4";"4969"
"60002766";"6";"TETUAN              ";"604";"ALMENARA            ";"20125833";"1";"CALLE  SAN BENITO NUM 27   ";"28029";"441195,61";"4480080,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BAR";"1";"Anual";"1";"Abierta";"27,11";"27,11";"18/05/2015";"20125833";"1";"CALLE  SAN BENITO NUM 27   ";"Superficie en parcela privada";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"0";"0";"6";"6";"24";"24";"2411"
"60002795";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029306";"1";"CALLE  EDGAR NEVILLE NUM 16   ";"28020";"440911,6";"4477761,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"LUNCH&DINNER";"1";"Anual";"1";"Abierta";"27,36";"27,36";"16/01/2017";"11029306";"1";"CALLE  EDGAR NEVILLE NUM 16   ";"Acera";"2.90";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"0";"0";"19";"19";"38";"38";"5027"
"60002819";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029268";"1";"AVENIDA  GENERAL PERON NUM 32   ";"28020";"441114,6";"4478158,53";"1";"Puerta Calle";"1";"Abierto";"170";"";"PB";"";"";"";"LA DESPENSA DE G PERON";"2";"Estacional";"1";"Abierta";"61,44";"";"10/01/2017";"11029268";"1";"AVENIDA  GENERAL PERON NUM 32   ";"Calle peatonal";"10:00:00";"01:00:00";"";"";"10:00:00";"02:00:00";"";"";"0";"";"19";"";"68";"";"4780"
